userName,score,at,content
Pengguna Google,2,2025-02-26 10:06:18,"Woi tokped! gua pakek fitur pembayaran melalui qris kenapa ga ke verifikasi?, padahal gua udah bayar! Saldo gua juga ke potong! Gua udah hubungi CS ga ada tanggapan.. GIMANAA DONGG! TAU GINI GA DONLOT TOKPED LAGI"
Pengguna Google,1,2025-02-26 10:05:38,Gak usah pakai kurir rekomendasi SAPX
Pengguna Google,4,2025-02-26 09:18:10,Semoga elegan jadi sesuai pesanan
Pengguna Google,1,2025-02-26 09:16:31,Untuk toko pedia mohon ketika ada yang melakukan laporan di cek kembali apakah itu melanggar atau tidak. Dan sangat mohon jangan melakukan moderasi langsung karena toko lain pun sama berjualan dengan barang yang sama tetapi masih aman
Pengguna Google,5,2025-02-26 09:07:55,Aplikasi sangat bagus
Pengguna Google,1,2025-02-26 08:54:14,kenapa gk bisa daftar sih selalu gangguan server pdhl jaringan bagus
Pengguna Google,1,2025-02-26 08:36:35,"Bener ya belanja di toko pedia jauh bedanya pengirimanya lambat padahal qta beli di tokopedia ongkir bayar,sedangkan ongkir di lazada gratis tp wktu pengirimanya cepet j&n tokopedia pakai j&t lambat,tp di lazada t&n dari Semarang ke Banten 2 hari sampai,tp Tokopedia dri Depok ke Banten 2 hari blm sampai ampun saya tokopedia lelet"
Pengguna Google,5,2025-02-26 08:25:10,Terlalu mahal ongkirnya
Pengguna Google,3,2025-02-26 06:50:54,Kurang respon penjualnya
Pengguna Google,5,2025-02-26 06:46:03,Apliksi nya bagus banget
Pengguna Google,1,2025-02-26 05:13:21,"Tolong untuk Tokopedia Tingkat kan di pengiriman kurir, seharusnya pengiriman sampe 3 hari . Masa jadi 8 hari udah sampai . Msa Paket.nya di timbun nunggu barengan yg lain . Kalo ga ada barengan ga dikirim2 paketnya. Juga Update status pengiriman slalu telat . Apalagi ""Rekomendasi"" ... Kalo Tokopedia begini terus semua pelanggan bakal pada pindah"
Pengguna Google,1,2025-02-26 04:32:22,"jangan belanja disini klaim barang hilang susah, pihak penjual tidak diganti pihak pembeli pun sama,, mening belanja di shope lazada atau aplikasi semacamnya yang ini tahun 2025 udh hancur"
Pengguna Google,5,2025-02-26 03:29:35,Mantap sekali Tokopedia ini
Pengguna Google,5,2025-02-26 01:40:31,Shopee gampang eror webview lelet. Lazada Ga lengkap... 🙃
Pengguna Google,2,2025-02-26 00:33:45,tolong perbaiki bug nya min? Bagian notif pesan ada 2 pcs tapi di buka gak ada pesan
Pengguna Google,1,2025-02-26 00:22:58,"Di update malah keluar akun, mau masuk lagi malah ga bisa... Gimana si tokopedia.. Di update malah rusak!!!!!!!"
Pengguna Google,5,2025-02-25 23:28:01,Mudah mendownloadnya
Pengguna Google,1,2025-02-25 23:15:58,Return ditolak padahal sudah jelas barang tidak sesuai
Pengguna Google,2,2025-02-25 22:52:42,Udah daftar Tokopedia plus voucher diskon gk bisa di pakai. Malah banyak diskon yang dibuat untuk toko tertentu. Ongkir nya hanya beda kota sebelah lebih mahal dari pada harga kirim pakek sendiri. Masa harus beli dalam kota baru gratis ongkir.
Pengguna Google,5,2025-02-25 22:14:11,mudah diikuti petunjuknya
Pengguna Google,1,2025-02-25 22:08:13,Ini tokopedia masih mau kerjasama dengan ekspedisi maling kah? Review di google maps sudah menunjukan ekspedisi tersebut maling semua.
Pengguna Google,1,2025-02-25 22:05:55,Hati hati saldo GO-PAY hilang.. Ada pencurian dana diwaktu malam.. Transaksi tanpa persetujuan/notifikasi ke pengguna.. Dari pihak toped hanya menganjurkan kepihak polisi ga ada pengambalian dana yg dicuri.. Hati2 ya para pengguna khususnya yg tersambung ke gopay.
Pengguna Google,1,2025-02-25 22:04:11,Pengiriman nya lama sama ongkir nya juga mahal banget kena biaya yang banyak lagi padahal udah pakek gratis ongkir juga
Pengguna Google,1,2025-02-25 21:46:34,sistem gajelas di batalin mulu setiap order barang
Pengguna Google,1,2025-02-25 21:22:21,"Tarik dana ribet, buanyak aturan, lama, belum tentu d approve, malah dana kembali ke tokped!!!"
Pengguna Google,1,2025-02-25 21:06:57,"Tolong diperbaiki, dibagian chat diinfo ada bebarapa chat yang belum dibaca, tapi saat dibuka, semua chat sudah dibaca"
Pengguna Google,4,2025-02-25 21:05:42,"Baguss,tpi sediain opsi lunasin cicilan tertentu lebih awal dong:( biar enak gtu"
Pengguna Google,5,2025-02-25 20:52:03,Terima kasih TokoPedia
Pengguna Google,1,2025-02-25 20:32:02,aplikasi ga jelas! diperbaruin malah jadi ngga bisa lihat voucher. ga bisa cek paylater. menunya ilang.
Pengguna Google,5,2025-02-25 20:27:08,Memudahkan untuk mendapatkan barang sesuai keinginan. Terus maju demi pelayanan pelanggan. Tokopedia terus manyala....
Pengguna Google,4,2025-02-25 20:23:25,"Ringan dan nyaman, namun promo semakin sedikit dan ketentuan promo juga mulai menjadi terlalu ketat"
Pengguna Google,5,2025-02-25 20:20:48,"sya pengguna baru Tokopedia, smoga kedepan nya bnyak fitur2 menarik terutama limit paylater nya besar..👍"
Pengguna Google,1,2025-02-25 20:16:21,"Tokopedia nyedot dana ,tiba tiba hilang saldo di dana"
Pengguna Google,1,2025-02-25 20:12:23,"Sekarang jarang promo, sekalinya dapet promo terbatalkan sistem dan slow respon ditanya alasan nya kenapa. Tokopedia semakin kesini semakin downgrade. Lama lama uninstall juga nih"
Pengguna Google,5,2025-02-25 20:07:24,sangat sangat berguna dan nyaman amanah
Pengguna Google,5,2025-02-25 19:40:44,Sangat lengkap dan murah2 sekali
Pengguna Google,1,2025-02-25 19:14:13,"Online shope yg suka prank, bagi2 kupon promo. saat CO kupon digunakan dibatalkan sepihak sama sistem.anehhhh jangan suka ngeprank males lahh hapus saja toped ....."
Pengguna Google,3,2025-02-25 19:08:07,Tolong untuk pengiriman bisa pake expedisi yg cepet gak soalnya barang sampainya sampe 1 minggu
Pengguna Google,5,2025-02-25 18:23:28,"bagusss, respon cepat"
Pengguna Google,3,2025-02-25 18:11:42,Aplikasinya lebih bagus dari oren tapi ongkir lebih murah yg oren
Pengguna Google,3,2025-02-25 17:49:27,di HP Vivo saya kenapa jadi error yaa?
Pengguna Google,1,2025-02-25 17:26:28,"Apa ongkir nya mahal gak ada diskon "" nya"
Pengguna Google,1,2025-02-25 17:15:09,Ku kasih bintang satu karena INI BUAT BELAJAR BUKAN BELANJA GIMANA SIH MALAH AKU DAH BELI SATU PRODUK NYA LAGI TOLONG JANGAN SCAM ORG2 YG MAU BELAJAR
Pengguna Google,5,2025-02-25 17:00:13,sangat mantul Tokopedia emang bagus banyak diskon nya beli apapun murah dan gratis ongkir 👍👍
Pengguna Google,5,2025-02-25 16:49:08,the best semoga sukses selalu aamiin 🤲🥰
Pengguna Google,1,2025-02-25 16:47:30,"Log out sendri, dftarnya lupa pake nmer yg mna, pdhal ada sisa saldo d dompet tokped"
Pengguna Google,5,2025-02-25 16:32:00,smpai saat ni masih paling ok ni aplikasi
Pengguna Google,5,2025-02-25 16:01:48,belanja di Tokopedia emang top
Pengguna Google,5,2025-02-25 15:56:38,Aplikasi top deh...👍👍👍
Pengguna Google,1,2025-02-25 15:52:22,"Tolong di Bantu, Hari ini tanggal 25 Februari 2025 Saya terus menerus menerima kode OTP di WA saya.. Padahal saya tidak melakukan login.. Tolong di jaga untuk keamanan akun saya."
Pengguna Google,1,2025-02-25 15:50:22,Lucu bgt dah pembaruan muluuuuuuyyy👹
Pengguna Google,3,2025-02-25 15:40:15,Maaf ya saya kasih bintang 3 soalnya saya kan dapat diskon 35 ribu pembelian pertama kok saya pakek gak bisa gimana sih tolong di jawab pihak Tokopedia
Pengguna Google,3,2025-02-25 15:23:52,"baru pertama coba ternyata estimasi nyampe nya lama juga sampe 1minggu, kirain lebih cepet ini dari pada apk sebelah, ternyata lebih hhhhh"
Pengguna Google,1,2025-02-25 14:57:06,"Toped skrg kocak banget dah. Spt nya skrg di toped ada fitur utk lgsg terima otomatis pesanan yang masuk. Masa iya barusan jg check out, begitu diliat langsung di bagian transaksi. Pesanan lgsg berstatus ""diproses"" oleh merchant. Masa iya secepat itu merchant lgsg klik proses/terima pesanan?. Emang nya di tongkrongin terus ama merchant non stop tiap detik nya? Kadang ketemu merchant yg begitu check out lgsg di proses, tp sampai abis masa waktu nya & batal otomatis krn barang gak dikirim!!!!!"
Pengguna Google,5,2025-02-25 14:55:14,Makin hemat pake vocer 😀
Pengguna Google,4,2025-02-25 14:13:45,"Yaallah belanja ditoplkped kok pengiriman nya 1 Minggu gak sampe2 padalah Deket,gak kaya Oren jauhpun 2 hari sampai,udah gitu pengemasan juga lama ,tolong ganti ekspedisi"
Pengguna Google,1,2025-02-25 14:09:24,"Tokopedia makin kesini kok semakin berat apk nya, sering lag & crash. Ongkirnya juga semakin tidak terjangkau"
Pengguna Google,2,2025-02-25 14:04:08,"Aplikasi sekarang lebih sering nge bug. Cari barang sering error. Produk pun ga bisa terbuka. Tampilan jg jadi lebih sulit, padahal dulu sudah baik2 saja."
Pengguna Google,1,2025-02-25 13:44:32,"Aplikasi ini fiturnya tak satu pun ada yg bisa COD, dua kali beli semuanya zonk alias tertipu, pengembalian barang ribetnya lebih kusut dari benang kusut. Saya pribadi mengatakan aplikasi ini sarang penipu. Saya beli sepatu dgn harga 300 yg datang sandal jepit, jika ada fitur COD dan gampang pengembalian mungkin saya tk akan uninstall. Tp ya dua kali beli dua kali tertipu, aplikasi sampah"
Pengguna Google,5,2025-02-25 13:40:47,Chat nya kok gak bisa di hapus ya ...
Pengguna Google,1,2025-02-25 13:37:12,Sistem vouchee sekarang tambah bobrokkk
Pengguna Google,1,2025-02-25 13:03:36,Jangan beli di Tokopedia udah ga da gratis ongkir woy pindah orange aja
Pengguna Google,1,2025-02-25 13:02:28,Akun saya tiba tiba hilang.
Pengguna Google,4,2025-02-25 12:47:09,Aku pesen barang ko ko gak bisa malah di batalin oleh system mulu
Pengguna Google,5,2025-02-25 12:38:47,top markotop toped mah
Pengguna Google,5,2025-02-25 12:36:05,proses cepat & ngga ribet
Pengguna Google,1,2025-02-25 12:35:55,Tiap check out selalu dibatalkan system'...kanapa yah .??
Pengguna Google,5,2025-02-25 12:29:03,Ok mantap dapet membatu kantong.. hahaha 😁👍
Pengguna Google,2,2025-02-25 12:03:33,tolong customer service nya jangan hanya ROBOT (BOT) !!!! saya mau komplain jadi dibalas bot solusinya tidak ada yg bisa
Pengguna Google,1,2025-02-25 11:21:50,"Beli Liquid vape ngga bisa di android harus pakai iphone, buat apa tanggal dan tahun lahir kalo udah cukup umur masih ngga bisa beli Liquid untuk rokok elektrik !!!! Tokopedia bukan untuk orang miskin kah ?"
Pengguna Google,1,2025-02-25 10:25:28,"Mau daftar aja susah banget, error mulu. Padahal udah coba pake gmail,no wa, no hp!!!"
Pengguna Google,5,2025-02-25 10:21:13,Tokopedia sangat bagus GK mengecewakan ♥️♥️♥️♥️❤️🥰
Pengguna Google,4,2025-02-25 09:53:40,"saya kasih bintang 4 , pengiriman terlalu lama"
Pengguna Google,1,2025-02-25 09:51:46,TOKOPEDIA KEMBALIKAN UANG SAYA. Jangan janji2 terus untuk mengembalikan uang saya. Ini udah 3 minggu. Apakah TOKOPEDIA mau menggelapkan uang saya.
Pengguna Google,2,2025-02-25 09:46:39,"Salah satu alasan pakai tokped adalah ada fitur kurir instan 3 jam dg ongkir 25k tapi itu gak masalah selama bener, dan saat sudah 1 hari gak dikirim dan parahnya sistem tokped anteng aja. Apa ini bug diaplikasi atau emang sistemnya cacat kayak gini?"
Pengguna Google,5,2025-02-25 09:45:29,semoga lebih banyak promo dan discount nya
Pengguna Google,1,2025-02-25 09:41:31,"costumer service nya lama menanggapi dan selalu pergi kaya tidak peduli, sering terjadi bug promo pengguna baru katanya tidak dapat dipakai padahal sudah tertera 2 promo dapat dipakai, tolong dong diperbaiki promonya sudah hangus sekarang,jangan kami saja yang disuruh begini,tapi kalian juga benerin,jangan diem aj."
Pengguna Google,5,2025-02-25 09:02:36,aku suka bisa milih barang yg di suka
Pengguna Google,1,2025-02-25 08:39:37,"Kita uninstal rame2 yuuk tokped udah ga kaya dulu diskon banyak, dua metode pembayaran, kurir cepat,penjual ada status onlenya sekarang ga ada..tokped bentar lagi kaya buk**la**k go to bankruth 🤭"
Pengguna Google,5,2025-02-25 08:37:43,"Tampilan interface iklannya rapi dan bagus, gak menutupi konten. Aplikasi nya pun gampang dimengerti penggunaan nya. Cocok dapat bintang 5"
Pengguna Google,1,2025-02-25 06:55:20,Gila ongkirnya mahal banget lawong beli barang harga 35 ribu ongkirnya 19 ribu di lazada sama shopee cuma 2 ribu
Pengguna Google,1,2025-02-25 06:42:59,"Susahnya beli peralatan vapor sini di android, badahal dulu ngga sesusah ini payah tokopedia, badahal mayoritas penggunaan android orang Indonesia kan jadi susah belanja tau basu lah"
Pengguna Google,1,2025-02-25 06:38:13,Banyak seler dropship bikin repot kembalikan barang kalau tidak sesuai
Pengguna Google,5,2025-02-25 06:08:34,"Minta bantuannya dong kaka, aplikasi tokped ku untuk bagian chatnya ada pesan yg belum terbaca, setelah dibuka itu gak ada pesan masuk samsek tapi masih ada tanda pesan belum terbaca. Ini bug atau gimana ya?"
Pengguna Google,2,2025-02-25 04:58:46,Sekarang jadul banget susah nyari seller yg pake sistem cod d si hijau usang ini kalah sama si oren juga si biru.... Jadi hampir ga kepake ni apk buat belanja
Pengguna Google,5,2025-02-25 04:34:31,Tokopedia dapat di percaya
Pengguna Google,2,2025-02-25 03:45:55,"Kecewa banget masa pendaftaran baru udh dipilih giliran kita udh tf terus tbtb dibatalkan oleh sistem, terus vocernya udh gak bisa dipake, padahalkan yang cancelbukan kita jdi gagal dpt kupon"
Pengguna Google,2,2025-02-25 02:32:09,"Tolong dong min sistem pesan bisa di hapus, ko punya saya nga bisa di apus ya udah kebanyakan jadi risih"
Pengguna Google,3,2025-02-25 01:59:52,"mohon Tokopedia menambah fitur tokopedia pay agar dana return dari pesanan yg di cancel ada kolom penyimpanannya, apa bisa kita tarik dana di tempat pembayarannya ,yaitu toko ritel /mitra agen pembayaran."
Pengguna Google,5,2025-02-25 01:57:26,Biar 🌟🌟🌟🌟🌟 yang kasih paham
Pengguna Google,1,2025-02-25 01:21:43,"kaga jelas banget ini tokopedia! yg tercantum di etalase harga diskon, waktu di Co jadi harga normal! voucher yg terpasang hanya free ongkir, sedangkan diskon nya hilang! tolonglah marketingnya jgn kaya gini! bikin pengguna makin kecewa! yg pasti"" aja!"
Pengguna Google,5,2025-02-25 01:06:48,Saya sangat menyukai apl ini
Pengguna Google,1,2025-02-25 00:44:14,"Makin kesini makin buruk penilaian terhadap Tokopedia. Hak pelanggan makin gak dijaga. Pembatalan pesanan gak bisa dilakukan kecuali dengan izin penjual. Padahal jarak waktu pemesanan dan pembatalan baru kurang dari 1 menit. Penjual jelas gak mau rugi dia tidak approve pembatalan dan tetap mengirimkan barang padahal pembeli gak ingin membelinya. Kalo barang udah di packing okelah, ini belum di packing kagak bisa di cancel. Tidak ramah pengguna."
Pengguna Google,3,2025-02-25 00:34:29,ini gimana kok baru login aja gagal terus?
Pengguna Google,1,2025-02-25 00:09:02,"Sekarang setiap mau bayar pakai transfer bank harus input nomor rekening sama nama pemilik. RIBET, gak kayak dulu!!"
Pengguna Google,2,2025-02-24 23:52:58,"Verifikasi pembayaran lama, padahal udah upload bukti transfer.. Buruk sekali"
Pengguna Google,1,2025-02-24 22:19:36,"Kapok balanja di tokped Ketemu seller payah,dan pihak tokped nya juga susah kalo mau komplain"
Pengguna Google,1,2025-02-24 22:16:28,"Belanja di sini tidak asik 2kali belanja bermasalah dan tidak sesuai dengan yg kita pesan,"
Pengguna Google,1,2025-02-24 21:54:54,"Aduhh 😡 ini bagai mana saya mau buat pin tidak bisa terus invalid terus, padahal udah buat pin yg susah terus gaber hubungan sama tanggal lahir juga lagih 🤦‍♂️"
Pengguna Google,5,2025-02-24 21:54:35,mantap sekali Tokopedia
Pengguna Google,1,2025-02-24 21:36:22,Udah pesen .. datang nya lama amat.. tidak sesuai tanggal. Padahal pake sicepat...parah!!!!
Pengguna Google,1,2025-02-24 20:37:23,"Tokped nih harus belajar dari aplikasi sebelah, andai pengiriman cepat mungkin bakal ramai yg mesen tapi ini lma bangt kalo mesen mlsny di tokped tuh gini pengirimannya lama"
Pengguna Google,1,2025-02-24 20:26:22,"Hati hati banyak sekali pedagang yg curang, karna cara buka toko gampang Skali ditoped, Gak ada audit juga dari toped, banyak sekali komplain saya gagal, karna expedisi sering gagal pick up returan, pusat solusi toped juga tidak mampu menjelaskan detailnya, duitpun tidak kembali, jadi kalo mau instal aplikasi ini harus berpikir 2kali lagi ya. Judulnya kalo belanjanya ada komplainan susah urusnya dsini"
Pengguna Google,1,2025-02-24 20:21:04,"Dari kemarin mau check out ga jadi karena gratis ongkirnya ga ada sampai hari ini ga ada, auto toko oyen lagi selalu ada gratis ongkir"
Pengguna Google,1,2025-02-24 19:58:09,"Aplikasi tidak berkualitas, mau login aja ribet"
Pengguna Google,1,2025-02-24 19:54:59,Sering erornya.... Di Salatiga sini expedisi Rekomendasi Tokopedia ID EXPRESS gak mau kirim ke customer.... Malah suruh ambil dikantornya..payah...
Pengguna Google,5,2025-02-24 19:51:23,transaksi cepat dan mudah
Pengguna Google,1,2025-02-24 19:48:16,Platform bohongin buyer pake diskon palsu taunya promo bohongan Transaksi digagalkan secara sepihak sama tokopedia Aduh mengecewakan
Pengguna Google,1,2025-02-24 19:31:35,Kapok transaksi ditokopedia ...auto uninstal payah udh dari 2019 padahal baru kali ini kecewa berat sama tokopedia..terpaksa kasih bintang 1
Pengguna Google,2,2025-02-24 19:27:20,"Adain promo dr debit bank permata. Perasaan promo untuk bank² yg jarang digunakan dan terutama pengguna kartu kredit, sekali² promo untuk pengguna kartu debit. Konsumen yg ingin cash juga ingin merasakan promo. Semoga kedepan nya lebih bnyak lg bekerja sama dengan bank² lain terutama bank permata"
Pengguna Google,4,2025-02-24 19:10:05,Got yang terbaik cuma gara yang
Pengguna Google,1,2025-02-24 19:01:39,"sudah mulai banyak voucher gimmick, mirip-mirip sama sebelah (baca: Shopee) #payah"
Pengguna Google,1,2025-02-24 18:54:29,koleb sama tuktuk jadi busuk !! mau transaksi eror melulu !!
Pengguna Google,1,2025-02-24 18:39:40,Saya tidak pernah melakukan transaksi di aplikasi dan ada muncul transaksi uang sebesar 152.300 di aplikasi saya padahal saya tidak pernah melakukan transaksi tersebut
Pengguna Google,1,2025-02-24 18:03:25,Gak bisa daftar nya server nya eror terus tolong perbaiki servernya
Pengguna Google,5,2025-02-24 17:53:12,Ini tokped lagi eror sama gopay ya?
Pengguna Google,1,2025-02-24 17:33:58,"Kebijakan pengembalian dana (return) berbelit, memakan waktu berminggu-minggu, sementara kalau pakai tiktok tidak begitu.."
Pengguna Google,1,2025-02-24 16:55:21,Gak usah ikut-ikut tampilannya shopee bikin ngelag
Pengguna Google,5,2025-02-24 16:41:03,"Tolong ya tambah opsi blacklist lapak, saya capek susah2 search barang malah kena flood sama dropshipper yang modal maling foto orang doang"
Pengguna Google,1,2025-02-24 16:23:42,Bebas ongkir kalah sama toko lain. Jadi Malas belanja disini.
Pengguna Google,5,2025-02-24 16:11:31,bener2 murah pol diapp ini pls seneng banget makasih tokped
Pengguna Google,1,2025-02-24 16:04:30,tokopedia care seperti mesin rusak dan tokopedia apakah sudah tidak punya Cs yang bisa bantu
Pengguna Google,1,2025-02-24 16:02:56,Kurang nyaman belanja nya ada komplain tidak di tangani dengan serius..
Pengguna Google,1,2025-02-24 15:35:51,"ecommerce ampas, pengenukaran paket terkendala karna resinya yang ga sesuai padahal resinya udah bener lagian paketnya udah di terima oleh penjual"
Pengguna Google,1,2025-02-24 15:25:19,"Busuk, harga begitu dimasukin keranjang atau cek out pasti berubah jadi lebih mahal."
Pengguna Google,4,2025-02-24 15:19:00,Banyak errornya tolong tokped di tingkatin lagi masukin data aja ribetnya minta ampun ga kaya apk yang lain
Pengguna Google,3,2025-02-24 15:18:51,Kenapa paylater saya tidak muncul kecewa sekali padahal saya pengguna lama sempet muncul tapi sekarang sudah tidak ada paylater lagi
Pengguna Google,1,2025-02-24 15:10:22,"Maaf terpaksa ubah ulasan, aku seller di tokped tapi udh 10 bulan aku tutup toko karena merasa sistem tokped sudah banyak ditinggal pembeli dan sistem sudah tidak stabil. Hari ini aku coba buka lagi akunku, syokk semua harga grosir yang sebelumnya sudah aku setting lenyap dari semua produk, coba masuk ke setting toko ada error, coba chat hanya jawaban template, pilih chat ke CS keluar error lagi..! duh gak ada HARAPAN LAGI sih apk ini, sayang banget padahal dulu merintis oshop dari tokped 😌"
Pengguna Google,1,2025-02-24 15:09:17,Jangan download aplikasi ini. Suka batalin pesenan
Pengguna Google,1,2025-02-24 15:01:34,"Klik produk di beranda bukannya langsung ke deskripsi, malah buka video produk. Mengganggu cuk, ngga butuh"
Pengguna Google,1,2025-02-24 14:42:49,"Kecewa bgt kalo co pake kupon entah dibatalin sistem atau di batalin dari penjual vouchernya gak balik ga bisa dipake lagi,tokped e-commerce paling not rekomended karna hal kaya gini aja ga disupport ."
Pengguna Google,1,2025-02-24 14:33:09,"Tidak memuaskan, saya barusan menghadapi ""pesanan dikomplain"" karena pesanan saya tidak sesuai varian yang seharusnya saya beli, saya meminta untuk dikirim ulang pesanannya tapi si penjual memilih refund pesanan aja, tapi setelah selesai ternyata dana yang di kembalikan cuman dana pesanan dan ongkir beli pesanan dan ongkir refund pesanan gak ada di kembalikan jadinya bayar double ongkir hanya untuk tangan kosong aja"
Pengguna Google,5,2025-02-24 14:26:51,"mudah mengunakan apk ny,mudahan selalu lancar.Amin"
Pengguna Google,1,2025-02-24 14:21:23,"Apk picek dftr ajja di persulit ,gk ada niatan untuk mmperbaiki sprti toko oren gt"
Pengguna Google,3,2025-02-24 14:18:26,"aplikasi lumayan hanya saja pada perangkat saya, aplikasinya rusak, rekomendasih barang murah tidak ada dan padahal saya mau beli barang yg murah, yg mereka tampilkan barang mahal semua, apalagi gk ada gratis ongkir atau cod (check dulu baru bayar) biar bisa memastikan bahwa barangnya tidak palsu, maka dari itu sebaiknya tokopedia memiliki fitur (check dulu baru bayar) agar seller dan customer tidak rugi satu sama lain. 👍👍👍"
Pengguna Google,1,2025-02-24 13:55:31,"Sebagai seller, batas waktu kirim pesanan sameday adl sebelum pk12:00 siang. Tapi sbg buyer, pesanan sameday semalam, belum dikirim juga hingga pk13:00. Tolong penjelasan dari Toped."
Pengguna Google,1,2025-02-24 13:45:06,"Sya penjual dan jual.sangat rugi banyak, harga barang 20rb dan dipotong 19rb maksudnya apa nich engga jelas engga jadi untung banyak potongan yang enggga jelas.."
Pengguna Google,5,2025-02-24 13:19:12,Baru mau klaim diskon tiba2 eror emang good tokpot ini. Mending apk sebelah cuy yang mau belanja2
Pengguna Google,5,2025-02-24 13:15:16,"aku ttp install tokopedia karena beberapa alasan, suka dapet voucher 20rb bisa buat beli apa aja bahagia bgt bisa beli susu anak dg vouchernya, terus ada limit gopaylater yg lumayan besar, terkadang harga lebih murah karena ada voucher""nya itu loh 😃"
Pengguna Google,1,2025-02-24 13:13:56,Saya pengguna baru dan belum pernah menggunakan Tokopedia untuk belanja sebab ongkir ke daerah saya mahal. Dan saya tidak dikasih potongan ongkir samasekali untuk belanja minimal 10K untuk pertama kalinya. Mencoba mencari solusi dengan kirim email dan tokopediacare hanya dibalas oleh bot dan itu tidak membantu samasekali. Jadi itulah mengapa saya merasa e-commerce sebelah sangat lebih baik
Pengguna Google,5,2025-02-24 13:08:57,Agak mengecewakan sih karena kupon ongkir gabisa digabung
Pengguna Google,5,2025-02-24 12:45:45,Selalu baik toped...yang buruk semenjak pilihan pengiriman hanya jnt. Ini sudah kesekian kalinya barang saya terlalu lama dikirim. Bisa tidak dikembalikan seperti dulu? Jangan hanya jnt. Bahkan pernah saya dtg ke jnt di 3 tempat TDK bs mendapatkan barang saya juga. Sdngkn itu sudah lebih dari 4 hari pengiriman seharusnya barang segera dipakai tapi tidak diantarkan. Paket saya yg Skrang sma. Masih ada di jnt. Tolong dong kasih pilihan jgn hanya jnt
Pengguna Google,1,2025-02-24 12:28:46,"Ada bug di fitur inbox, tolong perbaiki"
Pengguna Google,2,2025-02-24 12:24:54,Udah beli paket plus .tapi promo gratis makin ribet .kyk gak guna
Pengguna Google,5,2025-02-24 12:21:39,"keren, menyenangkan.... banyak diskon"
Pengguna Google,1,2025-02-24 11:28:59,Kecewa dengan Tokopedia barang yang di beli di batalkan sistem Pengiriman lama Banget Barang belum sampe rumah. Udah di kembalikan ke toko yah aneh banget
Pengguna Google,1,2025-02-24 11:27:35,sekarang kalo mau membatalkan pesanan ribet bgt... mana sama penjualnya gak di acc ...
Pengguna Google,1,2025-02-24 11:25:09,"Promo pengguna barunya scam, masa dibatalkan oleh sistem, mending toko sebelah yg se enggaknya ngasih voucher gratis ongkir"
Pengguna Google,1,2025-02-24 11:22:37,Gimana sih tokped org udh terdaftar pke google mlh g bisa masuk lagi kocak
Pengguna Google,5,2025-02-24 10:44:54,Puas sekali di tokopedia
Pengguna Google,1,2025-02-24 10:21:24,"Penipuan, ditokopedia, harha promo 27K setelah di ceout jadi 41K , Hati hati belanja di Tokopedia, Harus teliti."
Pengguna Google,1,2025-02-24 09:58:41,"Ngupdate trus, padahl udah d update paas d buka minta update lg"
Pengguna Google,1,2025-02-24 09:54:53,Tokopedia pengiriman nya sangat lelet dan lama banget. Dari tanggal 22 di transit jakarta terus kaga ada perubahan. Padahal jakarta ke Depok itu Deket masa ya sampe 3 hari kan lucu banget. Tolonglah perbaiki pengiriman nya dan pelayanan nya . Contoh kaya di sebelah pengiriman ga meleset sesuai SOP kadang sebelum SOP udah sampe
Pengguna Google,5,2025-02-24 09:47:30,semoga tokopedia berkembang menjadi lebih baik lagi
Pengguna Google,3,2025-02-24 09:13:29,"Saya kasih bintang 3 dulu soalnya suka di update-update terus, tolong dong min jangan keseringan di-update jadi susah buat yang hp nya kentang pingin belanja online tapi aplikasinya harus di update dulu sementara memori hp tidak cukup😭"
Pengguna Google,4,2025-02-24 08:49:55,"Ok lanjut, buat pihak Tokopedia itu bagaimana ya kalau pihak ekspedisi ya tidak mengirim barang,? Padahal penjual sudah mengirim barangnya,, dan barang diam ditempat,, sangat merugikan custumer dan pedagang,, tolong dari pihak Tokopedia ditindak pihak ekspedisinya,,"
Pengguna Google,5,2025-02-24 08:17:06,Aplikasi nya sangat bagus
Pengguna Google,5,2025-02-24 08:02:47,Tokopedia kereeennn abiizzz💖
Pengguna Google,5,2025-02-24 07:52:20,bagus apk nya moga terus banyakin promonya
Pengguna Google,1,2025-02-24 06:37:03,"melindung penjual penipu, saya beli dust blower dikirim tisu, tapi proses komplain dipersulit"
Pengguna Google,5,2025-02-24 06:36:28,Tokopedia adalah market place nomer 1 di Indonesia.
Pengguna Google,5,2025-02-24 02:11:35,"Oke..., Luar biasa Mantap !!!"
Pengguna Google,2,2025-02-24 00:10:38,"transaksi dibatalkan oleh sistem padahal sudah dilakukan pembayaran, tapi promo yg dipake hilang tidak bisa buat beli produk yg lain"
Pengguna Google,1,2025-02-23 23:56:59,"Waduhh semakin lama Tokopedia semakin jelek, tambah buruk. Barang sudah telat 3 hari tidak bisa dikomplen dan Pedia Care bilang masih investigasi. Dan setiap Kali pake kurir rekomedasi (JNE) wajib telat, dan dengan berbagai alasan : gk demo, gk hujan lebat apalah padahal sudah sampe kotak tujuan. Kalo komplain sudah selesai otw UNINSTALL."
Pengguna Google,5,2025-02-23 23:45:05,Samsung A52 rusak jadi ganti dulu ke Hp lama
Pengguna Google,1,2025-02-23 23:44:56,Andalin aja AI mu itu terus buat nyelesain masalah
Pengguna Google,1,2025-02-23 23:37:01,Saya tidak bisa mengubah nomer telp yang sudah tidak aktif
